posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.31,16.85,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.44,18.77,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.46,19.05,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.55,20.34,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.63,21.4,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.68,22.11,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.79,23.75,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO DO EST. DO PA S.A.,1.8,23.89,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO BARIGUI INV FIN S/A,1.81,24.09,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.82,24.2,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
11,BANCOOB,1.84,24.46,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.88,25.01,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO DO BRASIL S.A.,1.94,25.93,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO FIBRA S.A.,1.94,25.93,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
15,ITAÚ UNIBANCO BM S.A.,1.97,26.31,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
16,SANTINVEST S.A. - CFI,1.99,26.62,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO CETELEM S.A.,1.99,26.66,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
18,BIORC FINANCEIRA - CFI S.A.,2.0,26.81,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
19,KIRTON BANK,2.03,27.2,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
20,PARANA BCO S.A.,2.03,27.3,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO LUSO BRASILEIRO S.A.,2.05,27.52,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
22,BANCO ORIGINAL,2.09,28.18,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO MERCANTIL DO BRASIL S.A.,2.11,28.46,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
24,LECCA CFI S.A.,2.11,28.47,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO S.A.,2.15,29.07,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO ARBI S.A.,2.15,29.08,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,2.16,29.19,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO CRUZEIRO DO SUL S.A.,2.16,29.19,220,2012-04-16,16/04/2012 a 20/04/2012,Crédito pessoal consignado público,Pré-fixado
